dt device_translation_speed_cmd device_rotation_speed_cmd 
0.100000000 2.010879517 0.094061494
0.100000000 2.010879517 0.094061494
0.100000000 2.017517090 0.105239749
0.100000000 2.017517090 0.105239749
0.100000000 2.018814087 0.117516369
0.100000000 2.018814087 0.117516369
0.100000000 2.017822266 0.138645619
0.100000000 2.017822266 0.138645619
0.100000000 2.021255493 0.056550354
0.100000000 2.021255493 0.056550354
0.100000000 1.945190430 0.040899515
0.100000000 1.945190430 0.040899515
0.100000000 2.021865845 0.066511482
0.100000000 2.021865845 0.066511482
0.100000000 2.022552490 0.021862090
0.100000000 2.022552490 0.021862090
0.100000000 1.945190430 -0.010259002
0.100000000 1.945190430 -0.010259002
0.100000000 2.022552490 -0.002135783
0.100000000 2.022552490 -0.002135783
0.100000000 2.022094727 -0.029688627
0.100000000 2.022094727 -0.029688627
0.100000000 2.020950317 -0.068389773
0.100000000 2.020950317 -0.068389773
0.100000000 2.020263672 -0.083307326
0.100000000 2.020263672 -0.083307326
0.100000000 1.985244751 -0.177228302
0.100000000 1.985244751 -0.177228302
0.100000000 1.830368042 -0.656239986
0.100000000 1.830368042 -0.656239986
0.100000000 1.872787476 -0.639450550
0.100000000 1.872787476 -0.639450550
0.100000000 1.958999634 -0.369989872
0.100000000 1.958999634 -0.369989872
0.100000000 2.001190186 -0.108058751
0.100000000 2.001190186 -0.108058751
0.100000000 2.013702393 0.047466755
0.100000000 2.013702393 0.047466755
0.100000000 1.939468384 0.113821626
0.100000000 1.939468384 0.113821626
0.100000000 2.018127441 0.135689676
0.100000000 2.018127441 0.135689676
0.100000000 2.021331787 0.096130669
0.100000000 2.021331787 0.096130669
0.100000000 2.023162842 0.036306679
0.100000000 2.023162842 0.036306679
0.100000000 2.022933960 -0.032729506
0.100000000 2.022933960 -0.032729506
0.100000000 2.021865845 -0.076508820
0.100000000 2.021865845 -0.076508820
0.100000000 2.021789551 -0.088151097
0.100000000 2.021789551 -0.088151097
0.100000000 2.021789551 -0.078940690
0.100000000 2.021789551 -0.078940690
0.100000000 2.022552490 -0.061036348
0.100000000 2.022552490 -0.061036348
0.100000000 2.022552490 -0.028025806
0.100000000 2.022552490 -0.028025806
0.100000000 2.022094727 0.029384792
0.100000000 2.022094727 0.029384792
0.100000000 2.020950317 0.072341263
0.100000000 2.020950317 0.072341263
0.100000000 2.019958496 0.096378028
0.100000000 2.019958496 0.096378028
0.100000000 2.019271851 0.110020041
0.100000000 2.019271851 0.110020041
0.100000000 1.941864014 0.105674863
0.100000000 1.941864014 0.105674863
0.100000000 2.016799927 0.144167542
0.100000000 2.016799927 0.144167542
0.100000000 2.017135620 0.136491954
0.100000000 2.017135620 0.136491954
0.100000000 2.018814087 0.103490651
0.100000000 2.018814087 0.103490651
0.100000000 2.019119263 0.087188482
0.100000000 2.019119263 0.087188482
0.100000000 1.978530884 -0.051131845
0.100000000 1.978530884 -0.051131845
0.100000000 1.354522705 -0.898619294
0.100000000 1.354522705 -0.898619294
0.100000000 1.249694824 -1.204905808
0.100000000 1.249694824 -1.204905808
0.100000000 1.309661865 -1.086437702
0.100000000 1.309661865 -1.086437702
0.100000000 1.678695679 -0.671595931
0.100000000 1.678695679 -0.671595931
0.100000000 1.907882690 -0.187343955
0.100000000 1.907882690 -0.187343955
0.100000000 1.983108521 0.064556599
0.100000000 1.983108521 0.064556599
0.100000000 2.015304565 0.114706159
0.100000000 2.015304565 0.114706159
0.100000000 2.030792236 0.086522102
0.100000000 2.030792236 0.086522102
0.100000000 2.037200928 0.050554872
0.100000000 2.037200928 0.050554872
0.100000000 2.029190063 -0.043505430
0.100000000 2.029190063 -0.043505430
0.100000000 2.017974854 -0.175426006
0.100000000 2.017974854 -0.175426006
0.100000000 2.008285522 -0.082331300
0.100000000 2.008285522 -0.082331300
0.100000000 1.977920532 0.229066610
0.100000000 1.977920532 0.229066610
0.100000000 1.971130371 0.168809295
0.100000000 1.971130371 0.168809295
0.100000000 1.772232056 -0.425758362
0.100000000 1.772232056 -0.425758362
0.100000000 1.690902710 -0.535460114
0.100000000 1.690902710 -0.535460114
0.100000000 1.493408203 -0.737006664
0.100000000 1.493408203 -0.737006664
0.100000000 1.637924194 -0.565403104
0.100000000 1.637924194 -0.565403104
0.100000000 1.698074341 -0.604133010
0.100000000 1.698074341 -0.604133010
0.100000000 1.828994751 -0.508188605
0.100000000 1.828994751 -0.508188605
0.100000000 1.849822998 -0.521073341
0.100000000 1.849822998 -0.521073341
0.100000000 1.925659180 -0.420583487
0.100000000 1.925659180 -0.420583487
0.100000000 1.988372803 -0.299458504
0.100000000 1.988372803 -0.299458504
0.100000000 2.026977539 -0.189236403
0.100000000 2.026977539 -0.189236403
0.100000000 1.964340210 -0.085508823
0.100000000 1.964340210 -0.085508823
0.100000000 2.048568726 0.022058487
0.100000000 2.048568726 0.022058487
0.100000000 2.046051025 0.094343424
0.100000000 2.046051025 0.094343424
0.100000000 2.041015625 0.145332813
0.100000000 2.041015625 0.145332813
0.100000000 1.965103149 0.072816610
0.100000000 1.965103149 0.072816610
0.100000000 2.049102783 -0.024534464
0.100000000 2.049102783 -0.024534464
0.100000000 2.047958374 -0.084861517
0.100000000 2.047958374 -0.084861517
0.100000000 2.044906616 -0.121012926
0.100000000 2.044906616 -0.121012926
0.100000000 2.038192749 -0.161064863
0.100000000 2.038192749 -0.161064863
0.100000000 2.030868530 -0.196075439
0.100000000 2.030868530 -0.196075439
0.100000000 2.025909424 -0.216872692
0.100000000 2.025909424 -0.216872692
0.100000000 2.029876709 -0.189845562
0.100000000 2.029876709 -0.189845562
0.100000000 1.954498291 0.070269108
0.100000000 1.954498291 0.070269108
0.100000000 1.810073853 0.466471910
0.100000000 1.810073853 0.466471910
0.100000000 1.836166382 0.518327951
0.100000000 1.836166382 0.518327951
0.100000000 1.912155151 0.437160730
0.100000000 1.912155151 0.437160730
0.100000000 1.865921021 0.372234583
0.100000000 1.865921021 0.372234583
0.100000000 1.955337524 0.385102034
0.100000000 1.955337524 0.385102034
0.100000000 1.810989380 0.528088212
0.100000000 1.810989380 0.528088212
0.100000000 1.706466675 0.640416145
0.100000000 1.706466675 0.640416145
0.100000000 1.862564087 0.462481380
0.100000000 1.862564087 0.462481380
0.100000000 1.988601685 0.207030177
0.100000000 1.988601685 0.207030177
0.100000000 2.036056519 0.026950836
0.100000000 2.036056519 0.026950836
0.100000000 2.051773071 -0.042937994
0.100000000 2.051773071 -0.042937994
0.100000000 2.059097290 -0.036415458
0.100000000 2.059097290 -0.036415458
0.100000000 2.061920166 -0.009229183
0.100000000 2.061920166 -0.009229183
0.100000000 2.062225342 0.005440116
0.100000000 2.062225342 0.005440116
0.100000000 2.062225342 0.010887384
0.100000000 2.062225342 0.010887384
0.100000000 2.061462402 0.016551018
0.100000000 2.061462402 0.016551018
0.100000000 2.060928345 0.017143488
0.100000000 2.060928345 0.017143488
0.100000000 1.979141235 0.019991398
0.100000000 1.979141235 0.019991398
0.100000000 2.048645020 0.072166920
0.100000000 2.048645020 0.072166920
0.100000000 1.931076050 0.340218544
0.100000000 1.931076050 0.340218544
0.100000000 1.965332031 0.303057432
0.100000000 1.965332031 0.303057432
0.100000000 2.020568848 0.055708885
0.100000000 2.020568848 0.055708885
0.100000000 2.038726807 -0.066668987
0.100000000 2.038726807 -0.066668987
0.100000000 2.049942017 -0.068013668
0.100000000 2.049942017 -0.068013668
0.100000000 2.055435181 -0.020605326
0.100000000 2.055435181 -0.020605326
0.100000000 2.056808472 0.020369887
0.100000000 2.056808472 0.020369887
0.100000000 2.056579590 0.036416054
0.100000000 2.056579590 0.036416054
0.100000000 2.056121826 0.039739013
0.100000000 2.056121826 0.039739013
0.100000000 2.055740356 0.040859580
0.100000000 2.055740356 0.040859580
0.100000000 2.055358887 0.038478971
0.100000000 2.055358887 0.038478971
0.100000000 2.055130005 0.033540130
0.100000000 2.055130005 0.033540130
0.100000000 2.054214478 0.038615465
0.100000000 2.054214478 0.038615465
0.100000000 2.043914795 0.102435946
0.100000000 2.043914795 0.102435946
0.100000000 2.040710449 0.133887529
0.100000000 2.040710449 0.133887529
0.100000000 2.048034668 0.061849952
0.100000000 2.048034668 0.061849952
0.100000000 2.050933838 0.004721284
0.100000000 2.050933838 0.004721284
0.100000000 2.051544189 -0.005149841
0.100000000 2.051544189 -0.005149841
0.100000000 2.051544189 0.003715754
0.100000000 2.051544189 0.003715754
0.100000000 2.051544189 0.008025765
0.100000000 2.051544189 0.008025765
0.100000000 2.050857544 0.007158518
0.100000000 2.050857544 0.007158518
0.100000000 2.050552368 0.004827976
0.100000000 2.050552368 0.004827976
0.100000000 2.050018311 0.009483099
0.100000000 2.050018311 0.009483099
0.100000000 2.049255371 0.010237098
0.100000000 2.049255371 0.010237098
0.100000000 1.969070435 0.001460910
0.100000000 1.969070435 0.001460910
0.100000000 2.048187256 0.012561083
0.100000000 2.048187256 0.012561083
0.100000000 2.035827637 0.080723763
0.100000000 2.035827637 0.080723763
0.100000000 1.991043091 0.269919038
0.100000000 1.991043091 0.269919038
0.100000000 2.014846802 0.196015239
0.100000000 2.014846802 0.196015239
0.100000000 2.035598755 0.084429383
0.100000000 2.035598755 0.084429383
0.100000000 2.042999268 0.026954412
0.100000000 2.042999268 0.026954412
0.100000000 2.045211792 0.013111234
0.100000000 2.045211792 0.013111234
0.100000000 2.042770386 0.050140619
0.100000000 2.042770386 0.050140619
0.100000000 2.038650513 0.105472803
0.100000000 2.038650513 0.105472803
0.100000000 2.039489746 0.102335215
0.100000000 2.039489746 0.102335215
0.100000000 2.041168213 0.083756447
0.100000000 2.041168213 0.083756447
0.100000000 2.042465210 0.060793161
0.100000000 2.042465210 0.060793161
0.100000000 2.043151855 0.035938025
0.100000000 2.043151855 0.035938025
0.100000000 2.043151855 0.025117993
0.100000000 2.043151855 0.025117993
0.100000000 1.963272095 0.028506517
0.100000000 1.963272095 0.028506517
0.100000000 2.042007446 0.037401319
0.100000000 2.042007446 0.037401319
0.100000000 2.041625977 0.025485754
0.100000000 2.041625977 0.025485754
0.100000000 2.041625977 -0.000522733
0.100000000 2.041625977 -0.000522733
0.100000000 2.041015625 -0.019353628
0.100000000 2.041015625 -0.019353628
0.100000000 2.040863037 -0.021525621
0.100000000 2.040863037 -0.021525621
0.100000000 2.015686035 0.100395679
0.100000000 2.015686035 0.100395679
0.100000000 1.976013184 0.312420726
0.100000000 1.976013184 0.312420726
0.100000000 1.986618042 0.318853855
0.100000000 1.986618042 0.318853855
0.100000000 2.008056641 0.251395702
0.100000000 2.008056641 0.251395702
0.100000000 1.946868896 0.155932605
0.100000000 1.946868896 0.155932605
0.100000000 2.032318115 0.119433403
0.100000000 2.032318115 0.119433403
0.100000000 2.036285400 0.081314743
0.100000000 2.036285400 0.081314743
0.100000000 2.037048340 0.070075095
0.100000000 2.037048340 0.070075095
0.100000000 2.037811279 0.055436492
0.100000000 2.037811279 0.055436492
0.100000000 2.037811279 0.042674839
0.100000000 2.037811279 0.042674839
0.100000000 2.037811279 0.041658878
0.100000000 2.037811279 0.041658878
0.100000000 2.037277222 0.046449304
0.100000000 2.037277222 0.046449304
0.100000000 2.036819458 0.051085055
0.100000000 2.036819458 0.051085055
0.100000000 2.035980225 0.059519708
0.100000000 2.035980225 0.059519708
0.100000000 2.035064697 0.069717765
0.100000000 2.035064697 0.069717765
0.100000000 2.034759521 0.071912408
0.100000000 2.034759521 0.071912408
0.100000000 2.034759521 0.066622496
0.100000000 2.034759521 0.066622496
0.100000000 2.034759521 0.051185489
0.100000000 2.034759521 0.051185489
0.100000000 2.035446167 0.029512942
0.100000000 2.035446167 0.029512942
0.100000000 2.035140991 0.013652146
0.100000000 2.035140991 0.013652146
0.100000000 2.034759521 0.003382862
0.100000000 2.034759521 0.003382862
0.100000000 2.034530640 -0.010800362
0.100000000 2.034530640 -0.010800362
0.100000000 2.033996582 -0.009385645
0.100000000 2.033996582 -0.009385645
0.100000000 2.033996582 -0.006107390
0.100000000 2.033996582 -0.006107390
0.100000000 2.033386230 0.001799166
0.100000000 2.033386230 0.001799166
0.100000000 2.030334473 0.023380220
0.100000000 2.030334473 0.023380220
0.100000000 1.913070679 0.384863913
0.100000000 1.913070679 0.384863913
0.100000000 1.878814697 0.553674996
0.100000000 1.878814697 0.553674996
0.100000000 1.924362183 0.488480031
0.100000000 1.924362183 0.488480031
0.100000000 1.975708008 0.351558626
0.100000000 1.975708008 0.351558626
0.100000000 2.009353638 0.213419944
0.100000000 2.009353638 0.213419944
0.100000000 2.025604248 0.108339936
0.100000000 2.025604248 0.108339936
0.100000000 2.031936646 0.042104423
0.100000000 2.031936646 0.042104423
0.100000000 2.033843994 0.000755787
0.100000000 2.033843994 0.000755787
0.100000000 2.033996582 0.006585419
0.100000000 2.033996582 0.006585419
0.100000000 2.032775879 0.048733503
0.100000000 2.032775879 0.048733503
0.100000000 2.033157349 0.043996423
0.100000000 2.033157349 0.043996423
0.100000000 2.033233643 0.013234168
0.100000000 2.033233643 0.013234168
0.100000000 2.033004761 -0.018420964
0.100000000 2.033004761 -0.018420964
0.100000000 2.032165527 -0.043771416
0.100000000 2.032165527 -0.043771416
0.100000000 2.031707764 -0.055245608
0.100000000 2.031707764 -0.055245608
0.100000000 2.031707764 -0.051573515
0.100000000 2.031707764 -0.051573515
0.100000000 2.031707764 -0.041185468
0.100000000 2.031707764 -0.041185468
0.100000000 2.031707764 -0.025122166
0.100000000 2.031707764 -0.025122166
0.100000000 2.031402588 -0.004474521
0.100000000 2.031402588 -0.004474521
0.100000000 2.030944824 -0.006506592
0.100000000 2.030944824 -0.006506592
0.100000000 2.030563354 -0.022456795
0.100000000 2.030563354 -0.022456795
0.100000000 2.029495239 -0.051309019
0.100000000 2.029495239 -0.051309019
0.100000000 2.029418945 -0.049644858
0.100000000 2.029418945 -0.049644858
0.100000000 2.029418945 -0.043790042
0.100000000 2.029418945 -0.043790042
0.100000000 1.998062134 0.034855306
0.100000000 1.998062134 0.034855306
0.100000000 1.732788086 0.622754991
0.100000000 1.732788086 0.622754991
0.100000000 1.677932739 0.812226981
0.100000000 1.677932739 0.812226981
0.100000000 1.772918701 0.721954983
0.100000000 1.772918701 0.721954983
0.100000000 1.894531250 0.517804492
0.100000000 1.894531250 0.517804492
0.100000000 1.977310181 0.301494673
0.100000000 1.977310181 0.301494673
0.100000000 2.015914917 0.137438923
0.100000000 2.015914917 0.137438923
0.100000000 2.030258179 0.038188249
0.100000000 2.030258179 0.038188249
0.100000000 2.034683228 -0.011348501
0.100000000 2.034683228 -0.011348501
0.100000000 1.957199097 -0.028480217
0.100000000 1.957199097 -0.028480217
0.100000000 2.034652710 -0.058819354
0.100000000 2.034652710 -0.058819354
0.100000000 2.024688721 -0.150316134
0.100000000 2.024688721 -0.150316134
0.100000000 2.024536133 -0.159556419
0.100000000 2.024536133 -0.159556419
0.100000000 2.030029297 -0.112493820
0.100000000 2.030029297 -0.112493820
0.100000000 2.033233643 -0.069352612
0.100000000 2.033233643 -0.069352612
0.100000000 2.034454346 -0.040061660
0.100000000 2.034454346 -0.040061660
0.100000000 2.034759521 -0.021439046
0.100000000 2.034759521 -0.021439046
0.100000000 2.034759521 -0.016400181
0.100000000 2.034759521 -0.016400181
0.100000000 2.034149170 -0.022186153
0.100000000 2.034149170 -0.022186153
0.100000000 2.033538818 -0.035786591
0.100000000 2.033538818 -0.035786591
0.100000000 2.033004761 -0.045765825
0.100000000 2.033004761 -0.045765825
0.100000000 1.696853638 0.491944104
0.100000000 1.696853638 0.491944104
0.100000000 1.501541138 0.861261114
0.100000000 1.501541138 0.861261114
0.100000000 1.631088257 0.797832012
0.100000000 1.631088257 0.797832012
0.100000000 1.829757690 0.565102100
0.100000000 1.829757690 0.565102100
0.100000000 1.859207153 0.384314358
0.100000000 1.859207153 0.384314358
0.100000000 1.957244873 0.378805399
0.100000000 1.957244873 0.378805399
0.100000000 1.997146606 0.070780516
0.100000000 1.997146606 0.070780516
0.100000000 1.969375610 -0.244796574
0.100000000 1.969375610 -0.244796574
0.100000000 1.978912354 -0.303798020
0.100000000 1.978912354 -0.303798020
0.100000000 2.016906738 -0.160602033
0.100000000 2.016906738 -0.160602033
0.100000000 1.905441284 0.187486410
0.100000000 1.905441284 0.187486410
0.100000000 1.739883423 0.573876202
0.100000000 1.739883423 0.573876202
0.100000000 1.804199219 0.393356681
0.100000000 1.804199219 0.393356681
0.100000000 1.757583618 0.367419124
0.100000000 1.757583618 0.367419124
0.100000000 1.643218994 0.668175519
0.100000000 1.643218994 0.668175519
0.100000000 1.752319336 0.481879115
0.100000000 1.752319336 0.481879115
0.100000000 1.949691772 0.318394303
0.100000000 1.949691772 0.318394303
0.100000000 1.941452026 0.147913694
0.100000000 1.941452026 0.147913694
0.100000000 2.039566040 0.118494034
0.100000000 2.039566040 0.118494034
0.100000000 2.048339844 0.081407428
0.100000000 2.048339844 0.081407428
0.100000000 1.966094971 -0.025873780
0.100000000 1.966094971 -0.025873780
0.100000000 2.021560669 -0.186377168
0.100000000 2.021560669 -0.186377168
0.100000000 2.002334595 -0.273452997
0.100000000 2.002334595 -0.273452997
0.100000000 1.994400024 -0.306633711
0.100000000 1.994400024 -0.306633711
0.100000000 1.998138428 -0.301938653
0.100000000 1.998138428 -0.301938653
0.100000000 2.006530762 -0.145232081
0.100000000 2.006530762 -0.145232081
0.100000000 1.916809082 0.148976445
0.100000000 1.916809082 0.148976445
0.100000000 1.975021362 0.302739739
0.100000000 1.975021362 0.302739739
0.100000000 1.986770630 0.302792192
0.100000000 1.986770630 0.302792192
0.100000000 2.026062012 0.178830624
0.100000000 2.026062012 0.178830624
0.100000000 2.044448853 0.094373822
0.100000000 2.044448853 0.094373822
0.100000000 2.050781250 0.060507655
0.100000000 2.050781250 0.060507655
0.100000000 2.051773071 0.062064528
0.100000000 2.051773071 0.062064528
0.100000000 1.970748901 0.065158010
0.100000000 1.970748901 0.065158010
0.100000000 2.016448975 0.196548104
0.100000000 2.016448975 0.196548104
0.100000000 2.011032104 0.231001973
0.100000000 2.011032104 0.231001973
0.100000000 2.035522461 0.070987344
0.100000000 2.035522461 0.070987344
0.100000000 2.032623291 -0.097550154
0.100000000 2.032623291 -0.097550154
0.100000000 2.019195557 -0.205277801
0.100000000 2.019195557 -0.205277801
0.100000000 2.013092041 -0.232995749
0.100000000 2.013092041 -0.232995749
0.100000000 2.036895752 -0.107948184
0.100000000 2.036895752 -0.107948184
0.100000000 2.046661377 -0.032604337
0.100000000 2.046661377 -0.032604337
0.100000000 2.049789429 -0.005489588
0.100000000 2.049789429 -0.005489588
0.100000000 2.050781250 -0.001595616
0.100000000 2.050781250 -0.001595616
0.100000000 2.049484253 0.010625720
0.100000000 2.049484253 0.010625720
0.100000000 2.039337158 0.105774403
0.100000000 2.039337158 0.105774403
0.100000000 1.960021973 0.114616752
0.100000000 1.960021973 0.114616752
0.100000000 2.032135010 0.141372681
0.100000000 2.032135010 0.141372681
0.100000000 1.990966797 0.287585258
0.100000000 1.990966797 0.287585258
0.100000000 2.006683350 0.255461335
0.100000000 2.006683350 0.255461335
0.100000000 2.031555176 0.116288662
0.100000000 2.031555176 0.116288662
0.100000000 2.036132812 -0.041227341
0.100000000 2.036132812 -0.041227341
0.100000000 2.027740479 -0.152600408
0.100000000 2.027740479 -0.152600408
0.100000000 2.035980225 -0.119050741
0.100000000 2.035980225 -0.119050741
0.100000000 2.042770386 -0.071815252
0.100000000 2.042770386 -0.071815252
0.100000000 2.045211792 -0.042930841
0.100000000 2.045211792 -0.042930841
0.100000000 2.046203613 -0.026960969
0.100000000 2.046203613 -0.026960969
0.100000000 2.046203613 -0.018113256
0.100000000 2.046203613 -0.018113256
0.100000000 1.966018677 -0.015416145
0.100000000 1.966018677 -0.015416145
0.100000000 1.965515137 -0.026137233
0.100000000 1.965515137 -0.026137233
0.100000000 2.042968750 -0.055738091
0.100000000 2.042968750 -0.055738091
0.100000000 2.033843994 -0.126129985
0.100000000 2.033843994 -0.126129985
0.100000000 2.023468018 -0.195505023
0.100000000 2.023468018 -0.195505023
0.100000000 2.020721436 -0.215498209
0.100000000 2.020721436 -0.215498209
0.100000000 2.024078369 -0.199429393
0.100000000 2.024078369 -0.199429393
0.100000000 2.030639648 -0.160194635
0.100000000 2.030639648 -0.160194635
0.100000000 2.037353516 -0.085995197
0.100000000 2.037353516 -0.085995197
0.100000000 2.040100098 -0.011907220
0.100000000 2.040100098 -0.011907220
0.100000000 2.040100098 0.036796331
0.100000000 2.040100098 0.036796331
0.100000000 0.612030029 0.017694235
0.100000000 0.612030029 0.017694235
